Dice Held,Dice On Table,Rolls Left,Action,Action Value,Q-Value
"(2, 4, 5)","(2, 2)",1,Action.SCORE,Category.THREE_OF_A_KIND,24.17117803255635
"(2, 2, 3, 5)","(6,)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
"(2, 2, 3, 5)","(6,)",0,Action.ROLL,,0.0
"(4,)","(3, 5, 5, 6)",1,Action.ROLL,,1.9701000000000002
"(4,)","(3, 5, 5, 6)",1,Action.SCORE,Category.YAHTZEE,0
"(4,)","(3, 5, 5, 6)",1,Action.SCORE,Category.SMALL_STRAIGHT,3.0
"(2, 3, 3, 6)","(5,)",2,Action.ROLL,,0
"(2, 3, 3, 6)","(5,)",2,Action.SCORE,Category.FULL_HOUSE,0
"(2, 3, 3, 6)","(5,)",2,Action.HOLD,"(5,)",0
"(2, 3, 3, 6)","(5,)",2,Action.RELEASE,"(2, 3, 6)",0
"(2, 3, 3, 6)","(5,)",2,Action.HOLD,"(6,)",9.618000756508991
"(2, 3, 3, 6)","(5,)",2,Action.SCORE,Category.CHANCE,0.6059601
"(6,)","(2, 3, 5, 6)",1,Action.ROLL,,8.32049786927325
"(6,)","(2, 3, 5, 6)",1,Action.SCORE,Category.FOURS,0
"(6,)","(2, 3, 5, 6)",1,Action.SCORE,Category.CHANCE,50.59050792286584
"(6,)","(1, 2, 5, 5)",0,Action.SCORE,Category.SIXES,31.90161177688344
"(6,)","(1, 2, 5, 5)",0,Action.ROLL,,0.0
"(2, 5, 6, 6)","(2,)",1,Action.SCORE,Category.YAHTZEE,0
"(2, 5, 6, 6)","(2,)",1,Action.ROLL,,2.9701000000000004
"(1, 2, 2, 3)","(5,)",2,Action.HOLD,"(5,)",0
"(1, 2, 2, 3)","(5,)",2,Action.RELEASE,"(2, 2, 3)",0
"(1, 2, 2, 3)","(5,)",2,Action.ROLL,,0
"(1, 2, 2, 3)","(5,)",2,Action.SCORE,Category.TWOS,4
"(1, 2, 2, 3)","(5,)",2,Action.HOLD,"(1, 2, 2)",85.69745060453418
"(1, 2, 2, 3)","(5,)",2,Action.HOLD,"(2,)",15.830611958786942
"(1, 2, 2, 3)","(5,)",2,Action.HOLD,"(2, 2, 3)",67.74838508231477
"(1, 2, 2, 3)","(5,)",2,Action.SCORE,Category.CHANCE,-8.835319165109805
"(1, 2, 2, 3)","(5,)",2,Action.HOLD,"(1,)",1.5531378023064746
"(1, 2, 2, 3)","(5,)",2,Action.HOLD,"(2, 2)",4.6000000000000005
"(2, 6)","(3, 5, 5)",1,Action.ROLL,,1.9701000000000002
"(2, 6)","(3, 5, 5)",1,Action.SCORE,Category.FULL_HOUSE,0
"(2, 6)","(3, 3, 6)",0,Action.SCORE,Category.CHANCE,120.25136330728894
"(2, 6)","(3, 3, 6)",0,Action.ROLL,,0.0
"(3, 4, 4)","(6, 6)",1,Action.SCORE,Category.SMALL_STRAIGHT,0.0
"(3, 4, 4)","(6, 6)",1,Action.ROLL,,1.9900000000000002
"(2, 3, 6, 6)","(6,)",1,Action.ROLL,,1.0
"(2, 3, 6, 6)","(6,)",1,Action.SCORE,Category.FOURS,0
"(2, 3, 6, 6)","(1,)",0,Action.SCORE,Category.THREES,17.547006879711414
"(2, 3, 6, 6)","(1,)",0,Action.ROLL,,0.0
"(1, 4, 5, 5)","(1,)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(1, 4, 5, 5)","(1,)",0,Action.ROLL,,0.0
"(1, 1, 6, 6)","(4,)",1,Action.SCORE,Category.ONES,2
"(1, 1, 6, 6)","(4,)",1,Action.ROLL,,6.6122583266447155
"(1, 1, 6, 6)","(4,)",1,Action.SCORE,Category.CHANCE,8.821791018
"(3, 3, 6, 6)","(2,)",2,Action.SCORE,Category.SIXES,12
"(3, 3, 6, 6)","(2,)",2,Action.HOLD,"(2,)",0
"(3, 3, 6, 6)","(2,)",2,Action.RELEASE,"(3, 6)",0
"(3, 3, 6, 6)","(2,)",2,Action.ROLL,,0
"(3, 3, 6, 6)","(2,)",2,Action.HOLD,"(6, 6)",144.96089407359068
"(3, 3, 6, 6)","(2,)",2,Action.HOLD,"(6,)",59.98165096142119
"(3, 3, 6, 6)","(2,)",2,Action.SCORE,Category.CHANCE,0.93206534790699
"(3, 3, 6)","(1, 3)",1,Action.ROLL,,0.0
"(3, 3, 6)","(1, 3)",1,Action.SCORE,Category.ONES,1
"(3, 4, 5, 5)","(5,)",1,Action.SCORE,Category.YAHTZEE,0
"(3, 4, 5, 5)","(5,)",1,Action.ROLL,,11.361512828387072
"(3, 4, 5, 5)","(5,)",1,Action.SCORE,Category.THREE_OF_A_KIND,34.55249745553609
"(5, 5, 5, 5)","(2,)",1,Action.ROLL,,4.8913890499
"(5, 5, 5, 5)","(2,)",1,Action.SCORE,Category.CHANCE,39.123584998239096
"(5, 5, 5, 5)","(4,)",0,Action.SCORE,Category.YAHTZEE,0.0
"(5, 5, 5, 5)","(4,)",0,Action.ROLL,,0.0
"(6, 6)","(3, 4, 6)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(6, 6)","(3, 4, 6)",1,Action.ROLL,,9.459148480480081
"(6, 6)","(3, 4, 6)",1,Action.SCORE,Category.THREE_OF_A_KIND,30.619744250258005
"(4, 5)","(1, 4, 6)",1,Action.ROLL,,2.960299
"(4, 5)","(1, 4, 6)",1,Action.SCORE,Category.FIVES,5
"(4, 5)","(1, 3, 6)",0,Action.SCORE,Category.FIVES,31.41726479897503
"(4, 5)","(1, 3, 6)",0,Action.ROLL,,0.0
"(6, 6)","(4, 4, 5)",1,Action.ROLL,,1.0
"(6, 6)","(4, 4, 5)",1,Action.SCORE,Category.YAHTZEE,0
"(2, 6)","(4, 4, 5)",1,Action.ROLL,,3.9009950100000004
"(2, 6)","(4, 4, 5)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(2, 6)","(4, 4, 5)",1,Action.SCORE,Category.CHANCE,18.161378028435408
"(2, 6)","(2, 6, 6)",0,Action.SCORE,Category.ONES,0.0
"(2, 6)","(2, 6, 6)",0,Action.ROLL,,0.0
"(5, 5)","(3, 3, 6)",0,Action.SCORE,Category.THREE_OF_A_KIND,0.0
"(5, 5)","(3, 3, 6)",0,Action.ROLL,,0.0
"(1, 1, 3)","(5, 6)",1,Action.ROLL,,1.9900000000000002
"(1, 1, 3)","(5, 6)",1,Action.SCORE,Category.FULL_HOUSE,0
"(1, 1, 3)","(5, 6)",1,Action.SCORE,Category.CHANCE,3.184
"(1, 1, 3)","(2, 3)",0,Action.SCORE,Category.FIVES,0.0
"(1, 1, 3)","(2, 3)",0,Action.ROLL,,0.0
"(3, 5)","(1, 5, 5)",1,Action.ROLL,,1.0
"(3, 5)","(1, 5, 5)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(3, 5)","(1, 5, 5)",1,Action.SCORE,Category.THREE_OF_A_KIND,5.643190000000001
"(1, 2, 2, 6)","(6,)",0,Action.SCORE,Category.ONES,8.197506758282595
"(1, 2, 2, 6)","(6,)",0,Action.ROLL,,0.0
"(2, 4)","(1, 1, 6)",1,Action.ROLL,,1.9900000000000002
"(2, 4)","(1, 1, 6)",1,Action.SCORE,Category.FULL_HOUSE,0
"(2, 4)","(1, 1, 6)",1,Action.SCORE,Category.CHANCE,8.192779083860001
"(2, 4)","(1, 4, 6)",0,Action.SCORE,Category.TWOS,9.218791883609097
"(2, 4)","(1, 4, 6)",0,Action.ROLL,,0.0
"(1, 1, 2)","(5, 5)",0,Action.SCORE,Category.YAHTZEE,0.0
"(1, 1, 2)","(5, 5)",0,Action.ROLL,,0.0
"(3, 3, 3, 4)","(2,)",1,Action.SCORE,Category.FIVES,0
"(3, 3, 3, 4)","(2,)",1,Action.ROLL,,7.706982456784642
"(3, 3, 3, 4)","(2,)",1,Action.SCORE,Category.THREE_OF_A_KIND,15.699261861192536
"(4,)","(1, 5, 6, 6)",0,Action.SCORE,Category.FIVES,32.852879685295264
"(4,)","(1, 5, 6, 6)",0,Action.ROLL,,0.0
"(5,)","(2, 2, 4, 4)",1,Action.ROLL,,4.900995010000001
"(5,)","(2, 2, 4, 4)",1,Action.SCORE,Category.FOURS,15.535645693372418
"(5,)","(1, 1, 5, 6)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(5,)","(1, 1, 5, 6)",0,Action.ROLL,,0.0
"(4, 4, 4)","(3, 5)",1,Action.SCORE,Category.CHANCE,35.56689545294464
"(4, 4, 4)","(3, 5)",1,Action.ROLL,,4.8519850599000005
"(1, 3, 3, 6)","(5,)",1,Action.SCORE,Category.THREE_OF_A_KIND,0
"(1, 3, 3, 6)","(5,)",1,Action.ROLL,,10.438768133959153
"(1, 3, 3, 6)","(5,)",1,Action.SCORE,Category.CHANCE,49.50353952758634
"(1, 3, 3, 6)","(6,)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
"(1, 3, 3, 6)","(6,)",0,Action.ROLL,,0.0
"(6, 6)","(1, 1, 5)",1,Action.ROLL,,3.940399
"(6, 6)","(1, 1, 5)",1,Action.SCORE,Category.ONES,2.18
"(2, 3, 4, 5)","(6,)",1,Action.SCORE,Category.FULL_HOUSE,0
"(2, 3, 4, 5)","(6,)",1,Action.ROLL,,10.466174574128356
"(2, 3, 4, 5)","(6,)",1,Action.SCORE,Category.LARGE_STRAIGHT,82.5542865425378
"(2, 3, 4, 5)","(3,)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(2, 3, 4, 5)","(3,)",0,Action.ROLL,,0.0
"(6, 6, 6)","(2, 4)",1,Action.SCORE,Category.THREE_OF_A_KIND,42.68027454353357
"(6, 6, 6)","(2, 4)",1,Action.ROLL,,9.561792499119552
"(3, 3, 3, 5)","(6,)",1,Action.ROLL,,1.9900000000000002
"(3, 3, 3, 5)","(6,)",1,Action.SCORE,Category.FIVES,5.8955
"(3, 3, 3, 5)","(1,)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(3, 3, 3, 5)","(1,)",0,Action.ROLL,,0.0
"(5, 5, 6)","(1, 3)",1,Action.SCORE,Category.CHANCE,23.582
"(5, 5, 6)","(1, 3)",1,Action.ROLL,,1.0
"(5, 5, 6)","(1, 1)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(5, 5, 6)","(1, 1)",0,Action.ROLL,,0.0
"(3, 3)","(2, 3, 5)",1,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(3, 3)","(2, 3, 5)",1,Action.ROLL,,8.64827525163591
"(3, 3)","(2, 3, 5)",1,Action.SCORE,Category.THREE_OF_A_KIND,1.6
"(1,)","(1, 3, 3, 5)",1,Action.ROLL,,4.8816860599
"(1,)","(1, 3, 3, 5)",1,Action.SCORE,Category.CHANCE,18.7341641617
"(1,)","(3, 4, 6, 6)",0,Action.SCORE,Category.YAHTZEE,0.0
"(1,)","(3, 4, 6, 6)",0,Action.ROLL,,0.0
"(4, 4)","(2, 2, 3)",1,Action.ROLL,,1.0
"(4, 4)","(2, 2, 3)",1,Action.SCORE,Category.FULL_HOUSE,0
"(3, 3)","(2, 2, 6)",1,Action.ROLL,,1.9801
"(3, 3)","(2, 2, 6)",1,Action.SCORE,Category.ONES,0
"(3, 3)","(2, 2, 6)",1,Action.SCORE,Category.CHANCE,7.841592016
"(5, 5)","(1, 4, 5)",1,Action.ROLL,,10.287598700103201
"(5, 5)","(1, 4, 5)",1,Action.SCORE,Category.FIVES,31.534661895139326
"(5, 5)","(2, 4, 5)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(5, 5)","(2, 4, 5)",0,Action.ROLL,,0.0
"(1, 1, 4, 6)","(6,)",0,Action.SCORE,Category.FIVES,0.0
"(1, 1, 4, 6)","(6,)",0,Action.ROLL,,0.0
"(1, 3, 6, 6)","(4,)",1,Action.ROLL,,14.648966004316398
"(1, 3, 6, 6)","(4,)",1,Action.SCORE,Category.YAHTZEE,0
"(1, 3, 6, 6)","(4,)",1,Action.SCORE,Category.CHANCE,34.766275232882656
"(3, 6, 6, 6)","(3,)",0,Action.SCORE,Category.THREES,35.3430736218286
"(3, 6, 6, 6)","(3,)",0,Action.ROLL,,0.0
"(2,)","(1, 4, 4, 6)",2,Action.RELEASE,"(2,)",-56.40877385294375
"(2,)","(1, 4, 4, 6)",2,Action.ROLL,,0
"(2,)","(1, 4, 4, 6)",2,Action.HOLD,"(1, 4, 4)",0
"(2,)","(1, 4, 4, 6)",2,Action.SCORE,Category.CHANCE,12.368568215445462
"(1, 4, 4)","(3, 3)",0,Action.SCORE,Category.TWOS,0.0
"(1, 4, 4)","(3, 3)",0,Action.ROLL,,0.0
"(1, 1, 6, 6)","(5,)",2,Action.ROLL,,0
"(1, 1, 6, 6)","(5,)",2,Action.SCORE,Category.FIVES,5
"(1, 1, 6, 6)","(5,)",2,Action.HOLD,"(5,)",0
"(1, 1, 6, 6)","(5,)",2,Action.RELEASE,"(1, 6)",0
"(1, 1, 6, 6)","(5,)",2,Action.HOLD,"(1, 6, 6)",17.109
"(1, 1, 6, 6)","(5,)",2,Action.SCORE,Category.CHANCE,0.801
"(5, 6, 6)","(2, 2)",1,Action.SCORE,Category.FULL_HOUSE,0.0
"(5, 6, 6)","(2, 2)",1,Action.ROLL,,4.900995010000001
"(5, 6, 6)","(2, 2)",1,Action.SCORE,Category.CHANCE,6.23721
"(1, 5, 5, 5)","(4,)",1,Action.ROLL,,7.725530557207991
"(1, 5, 5, 5)","(4,)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(1, 5, 5, 5)","(4,)",1,Action.SCORE,Category.THREE_OF_A_KIND,5.940200000000001
"(3, 6)","(5, 6, 6)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
"(3, 6)","(5, 6, 6)",0,Action.ROLL,,0.0
"(1, 2, 3, 3)","(1,)",1,Action.ROLL,,6.76493454720799
"(1, 2, 3, 3)","(1,)",1,Action.SCORE,Category.CHANCE,23.368800601461196
"(1, 1, 4)","(4, 6)",1,Action.SCORE,Category.FIVES,0
"(1, 1, 4)","(4, 6)",1,Action.ROLL,,10.429447480480082
"(1, 1, 4)","(4, 6)",1,Action.SCORE,Category.CHANCE,6.3046384
"(1, 1, 3, 5)","(6,)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(1, 1, 3, 5)","(6,)",0,Action.ROLL,,0.0
"(6, 6)","(1, 5, 6)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(6, 6)","(1, 5, 6)",0,Action.ROLL,,0.0
"(1, 4)","(2, 3, 6)",1,Action.ROLL,,1.0
"(1, 4)","(2, 3, 6)",1,Action.SCORE,Category.THREE_OF_A_KIND,0
"(1, 4)","(2, 3, 6)",1,Action.SCORE,Category.SMALL_STRAIGHT,3.0
"(1, 4)","(1, 4, 5)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(1, 4)","(1, 4, 5)",0,Action.ROLL,,0.0
"(4, 4)","(4, 6, 6)",1,Action.ROLL,,2.9701000000000004
"(4, 4)","(4, 6, 6)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(4, 4)","(4, 6, 6)",1,Action.SCORE,Category.FULL_HOUSE,4.975
"(4, 4)","(1, 4, 5)",0,Action.SCORE,Category.FOURS,51.97904783005089
"(4, 4)","(1, 4, 5)",0,Action.ROLL,,0.0
"(3, 3, 3, 3)","(3,)",1,Action.ROLL,,1.0
"(3, 3, 3, 3)","(3,)",1,Action.SCORE,Category.CHANCE,17.686500000000002
"(6, 6)","(1, 1, 4)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(6, 6)","(1, 1, 4)",1,Action.ROLL,,2.9701000000000004
"(6, 6)","(1, 1, 4)",1,Action.SCORE,Category.CHANCE,3.582
"(6, 6)","(2, 5, 6)",0,Action.SCORE,Category.ONES,0.0
"(6, 6)","(2, 5, 6)",0,Action.ROLL,,0.0
"(2,)","(1, 3, 3, 3)",1,Action.ROLL,,0.0
"(2,)","(1, 3, 3, 3)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(2, 4, 5)","(1, 5)",1,Action.SCORE,Category.FOURS,5.41854364
"(2, 4, 5)","(1, 5)",1,Action.ROLL,,2.9308950100000004
"(2, 4, 5)","(4, 4)",0,Action.SCORE,Category.FIVES,18.344853725019377
"(2, 4, 5)","(4, 4)",0,Action.ROLL,,0.0
"(2, 2)","(2, 4, 4)",1,Action.SCORE,Category.THREE_OF_A_KIND,24.89682681706125
"(2, 2)","(2, 4, 4)",1,Action.ROLL,,2.9210900499
"(6,)","(3, 3, 5, 5)",2,Action.ROLL,,0
"(6,)","(3, 3, 5, 5)",2,Action.RELEASE,"(6,)",-44.31901183412302
"(6,)","(3, 3, 5, 5)",2,Action.SCORE,Category.SMALL_STRAIGHT,0
"(6,)","(3, 3, 5, 5)",2,Action.HOLD,"(3, 5)",0
"(6,)","(3, 3, 5, 5)",2,Action.SCORE,Category.CHANCE,13.096222387185236
"(3, 3, 5, 5)","(6,)",1,Action.ROLL,,8.601196489119552
"(3, 3, 5, 5)","(6,)",1,Action.SCORE,Category.THREES,6.54
"(3, 3, 5, 5)","(6,)",1,Action.SCORE,Category.CHANCE,4.378
"(6, 6)","(1, 2, 2)",1,Action.SCORE,Category.FULL_HOUSE,0
"(6, 6)","(1, 2, 2)",1,Action.ROLL,,2.9112890498999997
"(6, 6)","(1, 2, 2)",1,Action.SCORE,Category.CHANCE,1.7000000000000002
"(6, 6)","(4, 4, 6)",0,Action.SCORE,Category.FIVES,0.0
"(6, 6)","(4, 4, 6)",0,Action.ROLL,,0.0
"(3, 3, 5)","(4, 5)",1,Action.SCORE,Category.SIXES,0
"(3, 3, 5)","(4, 5)",1,Action.ROLL,,2.950399
"(3, 3, 5)","(4, 5)",1,Action.SCORE,Category.CHANCE,2.0
"(3, 3, 6, 6)","(4,)",1,Action.SCORE,Category.FOURS,7.767822846686209
"(3, 3, 6, 6)","(4,)",1,Action.ROLL,,5.8519850599000005
"(2, 6)","(1, 4, 5)",1,Action.SCORE,Category.FOURS,9.957504587796846
"(2, 6)","(1, 4, 5)",1,Action.ROLL,,8.554395424727357
"(2, 6)","(1, 1, 3)",0,Action.SCORE,Category.THREE_OF_A_KIND,0.0
"(2, 6)","(1, 1, 3)",0,Action.ROLL,,0.0
"(2, 3, 5, 6)","(5,)",0,Action.SCORE,Category.FOURS,0.0
"(2, 3, 5, 6)","(5,)",0,Action.ROLL,,0.0
"(5, 6, 6)","(4, 5)",1,Action.ROLL,,1.960299
"(5, 6, 6)","(4, 5)",1,Action.SCORE,Category.FOURS,7.1133790905889285
"(3, 4)","(2, 3, 4)",1,Action.ROLL,,5.774729754327921
"(3, 4)","(2, 3, 4)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(3, 4)","(2, 3, 4)",1,Action.SCORE,Category.CHANCE,25.129089058571708
"(1, 1, 1, 6)","(4,)",1,Action.ROLL,,10.27042132621753
"(1, 1, 1, 6)","(4,)",1,Action.SCORE,Category.THREES,0
"(1, 1, 1, 6)","(4,)",1,Action.SCORE,Category.THREE_OF_A_KIND,28.883223278110922
"(1, 1, 6)","(1, 3)",1,Action.SCORE,Category.THREES,3.5373
"(1, 1, 6)","(1, 3)",1,Action.ROLL,,0.99
"(1, 1, 6)","(2, 5)",0,Action.SCORE,Category.ONES,8.776542891958396
"(1, 1, 6)","(2, 5)",0,Action.ROLL,,0.0
"(1, 1)","(3, 6, 6)",1,Action.SCORE,Category.CHANCE,33.013247098416386
"(1, 1)","(3, 6, 6)",1,Action.ROLL,,3.93069601
"(1, 1)","(3, 5, 5)",0,Action.SCORE,Category.FOURS,0.0
"(1, 1)","(3, 5, 5)",0,Action.ROLL,,0.0
"(2, 4, 5)","(1, 1)",1,Action.ROLL,,1.9900000000000002
"(2, 4, 5)","(1, 1)",1,Action.SCORE,Category.SIXES,0
"(2, 4, 5)","(1, 1)",1,Action.SCORE,Category.CHANCE,15.922267010134163
"(4, 4)","(2, 5, 6)",1,Action.ROLL,,1.9900000000000002
"(4, 4)","(2, 5, 6)",1,Action.SCORE,Category.FOURS,8
"(4, 4)","(1, 5, 6)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(4, 4)","(1, 5, 6)",0,Action.ROLL,,0.0
"(4, 6, 6)","(1, 6)",0,Action.SCORE,Category.THREES,0.0
"(4, 6, 6)","(1, 6)",0,Action.ROLL,,0.0
"(2, 6)","(1, 3, 5)",2,Action.ROLL,,0
"(2, 6)","(1, 3, 5)",2,Action.HOLD,"(1,)",0
"(2, 6)","(1, 3, 5)",2,Action.RELEASE,"(2,)",0
"(2, 6)","(1, 3, 5)",2,Action.SCORE,Category.TWOS,-1.6218000000000001
"(2, 6)","(1, 3, 5)",2,Action.RELEASE,"(2, 6)",-27.801879229140873
"(2, 6)","(1, 3, 5)",2,Action.SCORE,Category.CHANCE,3.4919914475619294
"(3, 4)","(2, 2, 2)",1,Action.SCORE,Category.TWOS,7.603854
"(3, 4)","(2, 2, 2)",1,Action.ROLL,,0.0
"(1, 2, 2, 3)","(2,)",1,Action.ROLL,,6.793465209301001
"(1, 2, 2, 3)","(2,)",1,Action.SCORE,Category.CHANCE,16.952977501487194
"(1, 2, 2, 3)","(1,)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(1, 2, 2, 3)","(1,)",0,Action.ROLL,,0.0
"(4, 5)","(1, 5, 5)",1,Action.SCORE,Category.CHANCE,33.90595500297439
"(4, 5)","(1, 5, 5)",1,Action.ROLL,,1.9701000000000002
"(4, 5)","(1, 1, 2)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(4, 5)","(1, 1, 2)",0,Action.ROLL,,0.0
"(3, 3)","(3, 3, 4)",1,Action.ROLL,,5.8519850599000005
"(3, 3)","(3, 3, 4)",1,Action.SCORE,Category.CHANCE,21.67417456
"(2, 3, 4, 5)","(4,)",1,Action.SCORE,Category.ONES,0
"(2, 3, 4, 5)","(4,)",1,Action.ROLL,,6.669913349718551
"(2, 3, 4, 5)","(4,)",1,Action.SCORE,Category.SMALL_STRAIGHT,36.743693100309606
"(2, 3, 4, 5)","(4,)",0,Action.SCORE,Category.THREES,27.721643736185325
"(2, 3, 4, 5)","(4,)",0,Action.ROLL,,0.0
"(2, 4)","(6, 6, 6)",1,Action.ROLL,,1.0
"(2, 4)","(6, 6, 6)",1,Action.SCORE,Category.FULL_HOUSE,0
"(2, 4)","(6, 6, 6)",1,Action.SCORE,Category.THREE_OF_A_KIND,2.4000000000000004
"(2, 4)","(1, 3, 6)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(2, 4)","(1, 3, 6)",0,Action.ROLL,,0.0
"(2, 6)","(1, 2, 2)",1,Action.ROLL,,1.9900000000000002
"(2, 6)","(1, 2, 2)",1,Action.SCORE,Category.FULL_HOUSE,0
"(2, 6)","(1, 2, 2)",1,Action.SCORE,Category.THREE_OF_A_KIND,2.5869999999999997
"(4,)","(1, 1, 4, 5)",2,Action.SCORE,Category.CHANCE,10.185459010833132
"(4,)","(1, 1, 4, 5)",2,Action.HOLD,"(4, 5)",0
"(4,)","(1, 1, 4, 5)",2,Action.ROLL,,0
"(4,)","(1, 1, 4, 5)",2,Action.RELEASE,"(4,)",-62.28423172267298
"(4, 4, 5)","(1, 1)",2,Action.ROLL,,0
"(4, 4, 5)","(1, 1)",2,Action.HOLD,"(1,)",0
"(4, 4, 5)","(1, 1)",2,Action.RELEASE,"(4, 5)",0
"(4, 4, 5)","(1, 1)",2,Action.SCORE,Category.THREE_OF_A_KIND,0
"(4, 4, 5)","(1, 1)",2,Action.HOLD,"(4, 5)",60.67552881108895
"(4, 4, 5)","(1, 1)",2,Action.SCORE,Category.CHANCE,-0.5
"(2,)","(2, 4, 5, 6)",1,Action.ROLL,,11.159783463853751
"(2,)","(2, 4, 5, 6)",1,Action.SCORE,Category.THREES,0
"(2,)","(2, 4, 5, 6)",1,Action.SCORE,Category.CHANCE,45.15488427405029
"(2,)","(3, 5, 5, 5)",0,Action.SCORE,Category.YAHTZEE,0.0
"(2,)","(3, 5, 5, 5)",0,Action.ROLL,,0.0
"(3, 3, 5)","(3, 3)",0,Action.SCORE,Category.YAHTZEE,0.0
"(3, 3, 5)","(3, 3)",0,Action.ROLL,,0.0
"(2, 4, 5, 6)","(2,)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(2, 4, 5, 6)","(2,)",1,Action.ROLL,,14.614253864874621
"(2, 4, 5, 6)","(2,)",1,Action.SCORE,Category.CHANCE,43.691802297020494
"(6,)","(1, 2, 4, 5)",0,Action.SCORE,Category.THREE_OF_A_KIND,0.0
"(6,)","(1, 2, 4, 5)",0,Action.ROLL,,0.0
"(5, 5)","(2, 4, 5)",1,Action.SCORE,Category.THREE_OF_A_KIND,52.276899085933444
"(5, 5)","(2, 4, 5)",1,Action.ROLL,,5.80462384382892
"(1,)","(1, 5, 5, 6)",0,Action.SCORE,Category.SIXES,15.833025369749533
"(1,)","(1, 5, 5, 6)",0,Action.ROLL,,0.0
"(2, 6)","(1, 2, 3)",1,Action.ROLL,,5.82345439780699
"(2, 6)","(1, 2, 3)",1,Action.SCORE,Category.SIXES,9.160071932346
"(1, 1, 2)","(1, 4)",1,Action.SCORE,Category.SIXES,0
"(1, 1, 2)","(1, 4)",1,Action.ROLL,,4.900995010000001
"(1, 1, 2)","(1, 4)",1,Action.SCORE,Category.THREE_OF_A_KIND,1.791
"(3, 3, 3, 3)","(1,)",0,Action.SCORE,Category.ONES,4.331587319170907
"(3, 3, 3, 3)","(1,)",0,Action.ROLL,,0.0
"(2, 3, 5, 5)","(6,)",2,Action.HOLD,"(6,)",0
"(2, 3, 5, 5)","(6,)",2,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(2, 3, 5, 5)","(6,)",2,Action.ROLL,,0
"(2, 3, 5, 5)","(6,)",2,Action.RELEASE,"(5,)",0
"(2, 3, 5, 5)","(6,)",2,Action.HOLD,"(2, 3)",52.28427516996489
"(2, 3, 5, 5)","(6,)",2,Action.HOLD,"(2,)",15.492506206679437
"(2, 3, 5, 5)","(6,)",2,Action.HOLD,"(3,)",9.551798347202633
"(2, 3, 5, 5)","(6,)",2,Action.SCORE,Category.CHANCE,4.574460319464456
"(2, 3, 5, 5)","(6,)",2,Action.HOLD,"(5, 5)",30.542992500000004
"(2, 3)","(5, 5, 6)",2,Action.RELEASE,"(2,)",0
"(2, 3)","(5, 5, 6)",2,Action.ROLL,,0
"(2, 3)","(5, 5, 6)",2,Action.HOLD,"(5,)",0
"(2, 3)","(5, 5, 6)",2,Action.SCORE,Category.ONES,0
"(2, 3)","(5, 5, 6)",2,Action.RELEASE,"(2, 3)",-25.947648761589488
"(2, 3)","(5, 5, 6)",2,Action.SCORE,Category.CHANCE,10.855753074024852
"(3,)","(2, 5, 5, 6)",2,Action.RELEASE,"(3,)",-22.42479241840052
"(3,)","(2, 5, 5, 6)",2,Action.SCORE,Category.SIXES,-1.3782796035236657
"(3,)","(2, 5, 5, 6)",2,Action.HOLD,"(2, 5, 6)",0
"(3,)","(2, 5, 5, 6)",2,Action.ROLL,,0
"(1, 1, 2, 2)","(2,)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(1, 1, 2, 2)","(2,)",1,Action.ROLL,,12.037860948600878
"(1, 1, 2, 2)","(2,)",1,Action.SCORE,Category.FULL_HOUSE,41.3715596374781
"(1, 1, 2, 2)","(4,)",0,Action.SCORE,Category.ONES,17.33339015214357
"(1, 1, 2, 2)","(4,)",0,Action.ROLL,,0.0
"(2,)","(4, 4, 4, 6)",0,Action.SCORE,Category.FOURS,73.57198653941947
"(2,)","(4, 4, 4, 6)",0,Action.ROLL,,0.0
"(1, 2, 3, 5)","(1,)",1,Action.SCORE,Category.FOURS,0
